Symbol,Final Weighted Rating,GPM,ROA,ROE,Gross Profit Growth,Net Income Growth,EPS Growth,Unweighted Rating
BAM,6.618931219111622,0.19819978510154831,0.013984649661894562,0.1202079490189502,0.3398,1.4514,1.5328,5
ERI,6.6189212113582805,0.8481866303516782,0.014360471393496346,0.07249988140597911,0.22559415764,-0.14946185751,-0.154471544715,4
BAH,6.6168888961370955,0.5272936291968555,0.1092239996388159,0.6197069440866138,0.0,0.371727010826,0.413461538462,5
UBCP,6.61320683734009,0.0,0.009931370004054215,0.11364774206468409,0.0,0.590378327884,0.451219512195,5
BWA,6.611243108838755,0.21172694119434737,0.0921941555225359,0.2202318977756744,0.0538,1.1157,1.1388,5
CVGW,6.610015505401732,0.10711194478569165,0.09387744645967824,0.12819158425712476,0.127323616392,0.135218859391,0.12972972973,5
SLP,6.607363616171494,0.7343071211323727,0.18991053704654567,0.2277856590181246,0.150996461104,-0.0393386005212,-0.0576923076923,5
MBCN,6.606776592160266,0.0,0.010749487304171336,0.0922591181273816,0.0,0.0225243343255,-0.490909090909,5
LPSN,6.604881835010714,0.729507662657874,-0.18737883013789472,-0.6467903187800855,0.135419168548,2.83792745286,2.64285714286,4
CRI,6.6011047624288235,0.42865228912910175,0.09581939307337828,0.2997307215979458,0.00739040109303,-0.0647574343775,-0.0280528052805,5
HRL,6.60004441191642,0.19844004364601076,0.12070606945069949,0.1652981410997089,-0.0555192782719,-0.0329341790661,-0.0418848167539,5
OSK,6.597903150373839,0.18103078024337868,0.10409068860823167,0.2228632971767059,0.119274175703,0.22780250053,0.286833855799,5
ALK,6.593844846025679,0.0,0.04004765395894428,0.11650226606238337,0.0,0.759725400458,0.757746478873,4
VMI,6.587874954873264,0.25027177684230006,0.05564463628464966,0.1383456711927477,0.0519778817524,0.629754851565,0.678486997636,4
TRMB,6.574214512517109,0.5455687283644273,0.07744665472013493,0.16489259378005772,0.0594289113623,0.818599717115,0.814159292035,5
TCX,6.56221509104542,0.2989129306381527,0.03615249883780446,0.16347113404250802,0.04140746099,-0.10137146192,-0.104938271605,5
HD,6.562017267553928,0.3408664096166931,0.21941603559996878,-3.6078305519897302,0.0110871905274,0.0108803165183,0.0521472392638,4
AEO,6.5582387827164945,0.35334867457775987,0.0574573276666209,0.15326885458463457,0.0233006954649,-0.269738299058,-0.236486486486,4
TTEC,6.550319134794675,0.2438498659125974,0.05604639203711828,0.17873207791906978,0.141135506941,1.15439595723,1.12820512821,5
VEON,6.549698860074996,0.7671142416905129,0.010069493688838463,0.038692098092643054,-0.0498,1.2522,2.1379,4
LOGI,6.547731180517998,0.3719122110000208,0.12725159130567099,0.21896154084834388,0.140523799521,0.235113310508,0.228346456693,5
CEPU,6.545506466061151,0.5452835783440482,0.3059664512662595,0.5397092656252701,-0.1402,0.6248,0.6227,5
ASND,6.544492303818895,1.0,-0.4078685009154329,-0.4645491876451324,5.6216,-0.0054,0.1752,3
AWI,6.544302648861793,0.3805991715634332,0.143641599142838,0.5878322828172102,0.184707646177,0.153846153846,0.218836565097,5
NATR,6.5409551824310395,0.737696335078534,-0.004424503668089692,-0.007083139804923363,0.0722214253841,-0.934013290063,-0.942028985507,4
TFX,6.540095059217892,0.5747221389540265,0.0731345743618677,0.15488970637595156,0.077410249039,1.29811456061,1.27562642369,4
ODFL,6.539149809839452,0.8848622001206587,0.1540501876078695,0.19979699530985806,0.0234561941528,0.0162630351942,0.0378890392422,5
WDFC,6.538203555386572,0.5488130388567379,0.18472090979376335,0.3843134559202612,0.031416610806,-0.142712566127,-0.133333333333,5
ADC,6.5338814254845,1.0,0.030054456132976547,0.047403972341713965,0.31517362329,0.376624492883,0.0888888888889,5
SFBS,6.532753349257998,0.0,0.016679569491575053,0.1772103350827614,0.0,0.0898422666861,0.0856031128405,5
NRZ,6.5321991483440325,0.86149307572166,0.03041767708719188,0.16072358099061804,0.0,0.00671935066468,-0.110410094637,5
HBP,6.531791143736202,0.19950738916256158,-0.07064676616915423,-0.4965034965034965,-0.027027027027,2.328125,2.23076923077,4
TOPS,6.530512940916027,0.46092379653089066,-0.04418000061898425,-0.1095117998484863,0.0151,0.1677,0.9515,4
CATS,6.526805942709258,0.26737826975028,-2.247667246560177,1.5852760736196319,2.0603,-0.0446,0.101,4
BPFH,6.523781125379189,0.0,0.009462925084980207,0.10661658403563082,0.0,0.980340469562,1.18604651163,5
UTX,6.5235520999662056,0.23685358114915564,0.039259077124825834,0.13704936794464964,0.0325234293648,0.157513181019,0.142361111111,5
UTX#,6.5235520999662056,0.23685358114915564,0.039259077124825834,0.13704936794464964,0.0325234293648,0.157513181019,0.142361111111,5
MLR,6.5227658211120865,0.11793205779756187,0.09978135914503007,0.1516359279951304,0.437951744385,0.699296141814,0.69801980198,5
LAKE,6.522386015101743,0.3515198174549435,0.03300638800865147,0.03857640031980435,0.117707780334,1.24880054832,1.27777777778,4
FORTY,6.521663470117817,0.22325162693872957,0.019448238481733437,0.08803688491145989,0.1229,2.1264,2.0556,4
OSBC,6.517839824177315,0.0,0.012710000698803401,0.14847150134668524,0.0,1.24679614216,1.23529411765,5
WD,6.5177382019044945,0.0,0.0648075152540054,0.1673987075270665,0.0,0.0739226580938,0.0893203883495,5
TXRH,6.517489979610423,0.0,0.08794871859505486,0.1904510291552128,-1.0,0.102556486017,0.117647058824,5
CNBKA,6.5163774963376815,0.0,0.007227956181095997,0.11936640998734142,0.0,0.0962637726783,0.0937896070976,5
GLAD,6.514897769761691,0.8077345857899471,0.046633291790766286,0.07968956804235351,0.1139,0.0655,-0.0145,4
LOPE,6.5138347858476795,0.684643779250409,0.17296681235966002,0.18870432276942017,0.0,0.126363005917,0.116009280742,4
REPH,6.513563753609458,0.2950469960050164,-0.512711183140077,4.088358974358974,0.0162301952974,0.591912939297,0.48288973384,4
ASRV,6.512929816738621,0.0,0.006692628459179102,0.07928391357155251,0.0,1.35894321288,1.38888888889,5
REG,6.511418077648975,0.8501001360422846,0.022762418541347505,0.03893844453787686,0.13399997144,0.414875310234,0.46,5
GWB,6.511026119653067,0.0,0.013087352260476196,0.08807529960547275,0.0,0.0598356088047,0.0932835820896,5
WGO,6.50670768999315,0.15470666383303602,0.10124511990697599,0.17683625113094975,0.0245500873811,0.092235997538,0.0956790123457,5
AAPL,6.503478789071665,0.3781776810903472,0.16323009842961633,0.6106445053487756,-0.0338475436719,-0.0718113251919,-0.00333055786844,5
JNPR,6.503021915230457,0.5898224852071006,0.06054489336024692,0.11753607563443356,-0.107711337522,0.851404310908,1.0,4
NSSC,6.502349355244729,0.4263980103369215,0.14228011360990828,0.17173888607879503,0.155151993683,0.597986664924,0.609756097561,5
DISH,6.501397330687222,0.9305716149601558,0.051495419036027446,0.1832419929620526,-0.0254126111293,-0.24948813283,-0.251111111111,5
MTZ,6.500537257194617,0.15494487136652188,0.07850710426255754,0.2195029151419523,0.147293757712,0.510827662434,0.581818181818,5
CIR,6.500327391652471,0.3202373088405943,-0.09105371036986427,-0.34218506889177874,-0.0961246890092,2.40074649604,2.38190954774,4
ZBRA,6.500092574944314,0.4682274247491639,0.11547442156654639,0.29581294181620443,0.0600706713781,0.29216152019,0.282442748092,5
OAS,6.49824766696848,0.9558863718801708,-0.01710076990334904,-0.03526901344228409,-0.409568444023,2.63335788758,2.72727272727,4
UNB,6.497415289932494,0.0,0.012198251370126657,0.14821207354926716,0.0,0.505656108597,0.506329113924,5
PBIP,6.495711960408291,1.0,0.006533662606250636,0.0550117203622799,0.3017,1.5428,1.4242,4
GWW,6.494885672183843,0.38281386035173254,0.14138218151540383,0.45768194070080864,0.011269549218,0.0856777493606,0.113603473227,5
SAL,6.493627428114152,1.0,0.007867655057179592,0.08528982495481302,0.0,0.262012692656,0.253968253968,5
FOXF,6.49349706390602,0.3232071050038614,0.15268432143583954,0.22035291331122692,0.181215206135,0.107008567349,0.0945945945946,5
WUBA,6.49330033231465,0.8905605688616931,0.06689099833825428,0.0966912491299167,0.2252,0.4879,0.4699,4
MBIN,6.491417167119085,0.0,0.016187271234497626,0.14926039260558782,0.0,0.149769585253,-0.0877192982456,4
HDS,6.491061545945031,0.3927567388787829,0.09307819513347508,0.3075722092115535,0.0117894736842,0.147208121827,0.247706422018,5
PRAH,6.490289945467174,0.27900862210046096,0.0482995744189411,0.14727328402055442,0.205844642486,0.770508587666,0.726618705036,5
VNOM,6.484256681460649,0.0,0.08703290803741573,0.1163727666481817,0.0,0.264775392942,0.878504672897,5
JBSS,6.4834301645596275,0.18063206958220773,0.10085764520679574,0.15503918603052386,0.14011770723,0.217334978408,0.210526315789,5
SPR,6.477976380060014,0.13693072706693288,0.06969497764922429,0.3009537867605314,-0.00865481999816,-0.140842787682,-0.105078809107,5
KDMN,6.477020110948921,0.7470068694798823,-0.28570098418048584,-0.37027785319938455,4.33053221289,0.131165671312,-0.172413793103,4
RJF,6.473053768517486,0.0,0.026628895184135977,0.1571189788785899,0.0,0.206963972009,0.242784380306,5
MOFG,6.466991537163583,0.0,0.009375591615302908,0.08572012369789109,0.0,0.437514414682,0.181451612903,4
USPH,6.466879033584393,0.23336355657729024,0.071390491133914,0.1666507115297369,0.106341540187,0.1481375276,0.870229007634,4
FRD,6.46387205415998,0.06896461203311854,0.05888922957906437,0.07036165893575963,0.564129678303,0.848197654276,0.871794871795,4
BRC,6.457209219848194,0.49858311542288986,0.11341665312950398,0.15428069028907795,-0.0163405525497,0.441445200966,0.417142857143,5
CRWS,6.456464697173134,0.29204906979484424,0.09162270213037843,0.1212670339228762,0.127812326205,0.66137040715,0.666666666667,5
IDXX,6.45016079528771,0.5673457398454781,0.23341109701360183,2.4100567410253952,0.0998814377605,0.134442525946,0.145161290323,4
GLPG,6.44979261624129,1.0,-0.02032586405244306,-0.024096375619857665,0.9518,0.7579,0.7709,4
TXN,6.4492177390104395,0.6371410693179448,0.27844377844377843,0.5632648478724599,-0.108300087574,-0.100896057348,-0.0665499124343,5
DQ,6.4474629629515166,0.32531080738399587,0.04459399714816813,0.07260027659691153,-0.3189,-0.5894,-0.6571,4
SHLX,6.446438211007897,0.3987040213455308,0.2425398484452574,-1.8058365758754864,0.139890710383,0.571622079241,0.171875,4
CCRN,6.446094457533555,0.20400523458327657,-0.15093337936156748,-0.35486866053421223,0.0,2.40469588815,2.35416666667,4
ADRO,6.44278582167685,0.0,-0.2827611538105062,-1.2557664456132327,0.0,-0.136172488648,-0.148760330579,4
TDY,6.442782957148436,0.393001643697054,0.08784226385431679,0.14819317051607914,0.119283399352,0.205212702217,0.188841201717,5
CHCT,6.439286230935169,0.0,0.014889846070705436,0.023700450749976655,0.0,0.902339314104,0.947368421053,5
CTL,6.43834769642352,0.5501540109816526,-0.08138457261128788,-0.39116555308092055,-0.0204276289643,2.04039238315,2.01840490798,4
PRQR,6.4324445604148615,1.0,-0.3364389327865627,-0.3991389980090124,2.6896,0.187,0.3988,4
REED,6.428043264399971,0.28024775602330587,-0.8265289785462696,1.5312175589500223,-0.262408690766,0.560484261501,0.121951219512,4
PEBK,6.424146348573455,1.0,0.012240555919912261,0.10825371914866078,0.0,0.369984417608,0.385964912281,5
CXO,6.4237905834382145,0.7988436521320164,0.08693998630866358,0.12180306905370844,0.0,1.39121338912,1.06211180124,4
UONE,6.422462227306523,0.7144965360807838,0.11394858126941051,0.7890374930050363,0.0132741647934,0.260208960827,0.240506329114,5
ELY,6.417941558924882,0.45076931307070933,0.04050296141690997,0.10348301238152453,0.325774721674,-0.241856024441,-0.243243243243,5
MEOH,6.4176509854661345,0.211001089309935,0.12345023290306636,0.3765068193563713,0.7412,0.7998,0.9423,4
BIDU,6.4154652562760095,0.4940798028882317,0.09266179603852572,0.16926646899574538,0.159,0.4425,0.4273,4
CHL,6.415447607405438,0.8820293722067428,0.07668483179352951,0.1119160399275943,-0.0354,-0.0132,-0.0134,5
SHW,6.415294908572712,0.44892407043260635,0.07519930523706833,0.3738025368030461,0.0832422779509,0.39012902865,0.40855704698,5
ZTO,6.412155502499392,0.30474582819992435,0.11045134678685056,0.12809406182930266,0.182,0.3282,0.2657,4
AHH,6.411728597491039,0.41356075863731445,0.013326522233678709,0.058870176245848393,0.311812441419,0.398186362844,0.138888888889,5
DB,6.408833372105101,1.0,0.00019805108827957915,0.004272341787342461,-0.0843,1.3404,0.9819,5
SAFT,6.408155614099326,0.4191463885626139,0.04924236244289105,0.12320665606143448,0.0482158730882,0.197199350923,0.189781021898,5
PK,6.407293062261003,0.8357946554149086,0.027103631532329496,0.04710591133004926,0.0388986013986,-0.351694915254,-0.379310344828,5
BP,6.407225413874256,0.16237349294457723,0.03325229643910184,0.09435461164072241,0.2691,1.7687,1.7316,4
CRMT,6.407082816848764,0.3625796192622571,0.09661105042818684,0.18273107791559465,0.0915839913613,0.304806822233,0.386904761905,5
YGYI,6.404224106330935,0.5850103111822463,-0.26417279823095047,-0.8735582154515779,-0.00557735572647,0.583182140885,0.676923076923,4
KEN,6.403569540776317,0.2051800490093733,0.2984039782340676,0.6690255969357018,0.0909,0.8353,0.8341,5
CIX,6.401836489243224,0.3136031808633082,0.08960256295366968,0.09863435987545856,0.0180815761281,0.0439151712887,0.0487804878049,5
EAT,6.399853014840629,0.14418893722809198,0.13516579406631762,-0.19910025706940873,-0.1126,0.0006,0.0,4
DLPH,6.396035440234025,0.1745574310415809,0.09195992807603391,1.226027397260274,-0.073347107438,0.256140350877,0.254658385093,5
AJG,6.395919623152929,0.6996664350243225,0.03406197160144234,0.12972553583551547,0.141500586166,0.0557221783741,0.0374639769452,5
VALU,6.3942304267739,0.0,0.12147557414912624,0.23461829812305363,0.0,-0.243452300176,-0.243421052632,5
MASI,6.393569246102437,0.6708756425690179,0.14054298746246763,0.16801127518893305,0.0944177341135,0.0138108844029,-0.00810810810811,5
CMT,6.392357101227908,0.07564810580745014,-0.08489955718157786,-0.18031175230379268,-0.2076194687,2.18339606859,2.12903225806,4
AIV,6.39217529461193,0.6596051160786356,0.0694246770889911,0.2662416905296889,-0.366179745641,-0.288406203891,-0.249406175772,5
AFI,6.391960062138137,0.1966492721779731,-0.23016097147698392,-0.41687979539641945,-0.158142269253,2.8995215311,3.07142857143,3
SUNS,6.3906477710787595,0.9265995126730137,0.030074353084618817,0.0528440044071739,0.1162,-0.4093,-0.411,5
SBRA,6.390355274158862,0.9205240861136108,0.04187086468537139,0.0858604473153266,0.479840737312,0.762070424225,0.0785714285714,5
EBF,6.380502839111789,0.3077982544126233,0.10310808763788094,0.12948289160126863,0.0551345433395,0.137729828294,0.115384615385,5
IDA,6.379611240283578,1.0,0.03506203170179611,0.09447835535423602,-0.0177778328976,0.0266885948475,0.0244444444444,4
PERI,6.376704645548663,0.9060412505685301,0.03166748555251398,0.054583582581109145,-0.0812,1.1116,1.1103,4
MGRC,6.376203529706202,0.46676779545095837,0.0739047619047619,0.15268218208429804,0.141109791598,0.219127018109,0.212765957447,5
LECO,6.37576775840634,0.33549641857280993,0.1236114174475258,0.3582486323169211,-0.0203534978868,0.0210509081535,0.0701357466063,5
CAMT,6.372540912017411,0.4935781902024778,0.1323306039689997,0.1847111146173341,0.3356,0.3416,0.3,5
CDW,6.37217384865623,0.16857988953217543,0.09210690801810135,0.767260231177757,0.123018951568,0.145878693624,0.192488262911,5
CRVL,6.3716459568956765,0.20950246751938764,0.14685646724399248,0.23974230640897307,0.163687729015,0.308390530887,0.305263157895,5
DCI,6.37024369879135,0.3333333333333333,0.12470829832913283,0.2993166797356335,0.0136825227151,0.481974486966,0.507246376812,5
RGEN,6.36974114140293,0.5592924938481748,0.015292337118504007,0.020203478497180516,0.405996223291,0.288499729193,0.157894736842,4
CEO,6.3679065578640035,0.7050796825914346,0.07762172960565976,0.12623962239286982,0.204,1.0443,1.0542,4
IRMD,6.367459299745593,0.7711107114622033,0.14432973113404118,0.17345455092306725,0.278707213694,0.527886950797,0.440677966102,4
NTWK,6.363300691970046,0.5079042459122517,0.09809933067548278,0.1478131719402645,0.179366209724,0.99294687951,0.947368421053,4
SIM,6.3626982121382385,0.1433629051287967,0.07478118959081723,0.1019566050497332,0.0908,0.935,0.9495,4
MSBI,6.362620536430704,0.0,0.009164423230623473,0.08427719134445567,0.0,0.415083331219,0.349112426036,5
TPVG,6.359087246457779,0.7584612052963742,0.07828216865715741,0.10929330914025905,0.2373,0.9016,0.5085,4
SBFG,6.35627209388704,1.0,0.011212693600100524,0.0848315252807912,0.0,0.259676684882,0.3125,4
BMI,6.355571221082958,0.3851115690314984,0.11182219188277596,0.14249942609977406,0.00726213281264,0.69762504498,0.697916666667,4
EW,6.354453236788916,0.7436982520699172,0.1613569457930673,0.2523684400838898,0.161744628871,0.449598449183,0.457971014493,4
EXPD,6.352514634514529,0.0,0.15991699630865974,0.26896923410544193,0.0,-0.0449758087606,-0.0281690140845,5
TILE,6.351485355221746,0.3912454608202801,0.05565514609827209,0.2150993204816921,0.238235730764,0.576025311922,0.595238095238,5
TBK,6.351051454365583,1.0,0.011569281407790887,0.09196500102106536,0.304077527884,0.132203914288,0.0970873786408,5
HASI,6.350957591640535,0.0,0.0341812460572184,0.08681663815335904,0.0,0.962623565914,0.666666666667,5
CASS,6.350072775985977,1.0,0.017855373129397775,0.13168702794890536,0.0958,0.21,0.2118,5
VAR,6.348088913727439,0.42488605004495983,0.071165614257503,0.16507379969462196,0.0759265075377,0.947298198799,0.957317073171,4
LARK,6.348038976363423,1.0,0.010576353440510295,0.11344816704932481,0.0,0.0226357183963,-0.0333333333333,5
DS,6.3458468835134205,0.9440683074570689,-0.11712219786779227,-0.9216012199771254,-0.127012127145,0.365338996453,0.363636363636,3
BFS,6.345792172842164,0.7531285102499298,0.033096146682562035,0.14204072916900806,0.0113667480381,0.0231237884243,-0.0186335403727,5
CLB,6.340428726368673,0.4827359662381587,0.13164651407755273,0.5733730638405532,-0.411064148325,0.282385634887,0.277777777778,5
ATHM,6.340148015407534,0.8865932703465084,0.1822149260472234,0.2583836320809335,0.2656,0.3733,0.3582,4
FSFG,6.339383282522499,0.0,0.013231864771110905,0.13363568023923406,0.0,0.483856173179,0.447204968944,5
ENSG,6.339095976459822,0.17999430576103112,0.07814490870233967,0.1563014544746884,0.174546519763,1.28200123533,1.25316455696,4
LBAI,6.338903048982596,0.0,0.010530400063416039,0.0974432723025992,0.0,0.114682733711,0.0530303030303,5
NSC,6.338812840894332,1.0,0.0717770218600849,0.17926765015806112,-0.0141385931227,0.0210052513128,0.0772442588727,5
OSG,6.338620762677271,0.0,0.007380045547854598,0.025399288527134054,0.0,-0.356883386463,-0.333333333333,4
FSV,6.338249150837744,0.3164532975609807,0.06537637695861134,0.27882197556577176,0.1314,0.2801,0.2797,5
NOMD,6.337955146651379,0.3007639911634951,0.0320551228280406,0.08311083062284436,0.0439,0.2009,0.1906,5
MANU,6.334876909708568,1.0,0.01261656170127445,0.04547425108742546,0.0095,1.4764,1.4769,4
ARAY,6.334297454277406,0.388387836240553,-0.03749592063553646,-0.3294499809508532,0.00591236587402,-0.31252353655,-0.321428571429,4
BHB,6.333660765329062,0.0,0.0061649525445828,0.05706256448549092,0.0,-0.313234356499,-0.31455399061,5
OEC,6.331880376573043,0.2724434055695086,0.09529293287940477,0.7634553418587261,0.0903,0.7908,0.792,5
UFPT,6.327301595830026,0.27199681421103833,0.10463132688415855,0.12192035359989135,0.116978554277,0.380057298582,0.364102564103,5
CATC,6.32603832143364,0.7516949152542373,0.011364415071210212,0.14297773999257601,0.128523111612,0.0576190276789,-0.0704467353952,5
USAK,6.3224199818388325,0.34420851589709023,0.037923705112428686,0.15165900335528767,0.0,0.627851140456,0.602150537634,5
GT,6.321835943035206,0.22707592891760905,0.04107396870554765,0.14247532894736842,-0.0393657736468,1.00289017341,1.10071942446,4
RDY,6.319923829340351,0.5422779182455825,0.08337510591012547,0.13406135651976595,0.0286,0.8031,0.8023,4
BR,6.318056816026072,0.27243134198340285,0.12423016466101476,0.42758314855875834,0.060243040593,0.12666510867,0.136612021858,5
MT,6.317094937712404,0.11847487275262057,0.05642801564948657,0.12234472271064012,0.1544,0.1272,0.1317,4
AAP,6.316314876309648,0.4404143017199214,0.04688236949386814,0.11936618458927575,0.0328916495249,-0.108638184667,-0.107142857143,5
SNV,6.314201556781995,0.0,0.011695884110131755,0.11408647648881254,0.0,0.373471903488,0.00286532951289,5
FB,6.3130376104822705,0.8193699874110641,0.13859315019193857,0.18292200209788825,0.246197534583,-0.164028581766,-0.152941176471,5
UBFO,6.312961995177939,0.7826220448265275,0.015855051472486177,0.13080663516915542,-0.0774520448788,0.0823999429264,0.0843373493976,5
AU,6.312902073888395,0.19579000760842,0.020021074815595362,0.05015082956259427,-0.0153,1.6963,1.6957,4
MHH,6.312419843803526,0.24786903199809893,0.12303497306367571,0.24081676750216077,0.128221407073,0.665670303393,0.655737704918,4
KIM,6.311735965496588,0.9906169672430934,0.045257793819494324,0.09332832627520621,-0.0301389690919,0.168327172446,0.172413793103,5
VSEC,6.311580046541712,0.573079360692614,0.04377062979391486,0.10196611961960997,0.0965533372147,0.0554161915621,0.046439628483,5
NAVI,6.308909299263659,0.0,0.00629063359430155,0.1789568345323741,0.0,0.511392405063,0.703947368421,5
EC,6.307217332109725,0.3996785050266526,0.09131150988718381,0.2064166954157928,0.3222,0.4561,0.456,5
QSR,6.3052589317607275,0.6764233446368018,0.028756708407871198,0.25823293172690764,0.0709239898276,0.0506535947712,-0.0243902439024,5
SNE,6.293657950315451,0.27724183899095406,0.043670244947164816,0.2445752256113052,0.0793,0.9403,0.9361,4
TCS,6.292904880517737,0.5850598764597645,0.02895515690275982,0.08190620832436067,0.0535588187365,0.115915173976,0.125,4
OTEL,6.290992987619832,0.5369619180238542,0.08278823282496152,0.8683727756374977,0.0,-0.218572018159,-0.229281767956,5
MAGS,6.289788437092195,0.435228180816829,0.02474595329400609,0.036310579196217496,0.2866,1.4265,1.4,4
TD,6.286625687179976,1.0,0.008436568050262832,0.1424722000834947,0.0571,0.0598,0.075,5
VRTS,6.282318359803409,0.0,0.029847090182529425,0.1415556334995316,0.0,0.266387745105,0.338313767343,5
RS,6.279909776623322,0.30339535985711424,0.0862736899066547,0.13473283908884878,0.014596983087,0.106990689601,0.185310734463,5
ORRF,6.278542053757313,0.0,0.006619664720831602,0.07383254628588562,0.0,0.58281829419,0.53,5
AMSC,6.277910406458822,0.24938174960414183,0.22426045420263135,0.32959737908440384,2.69354413702,-1.81648157188,-1.76300578035,5
LDOS,6.277820054336271,0.14753776731410634,0.06624857468643101,0.1756348246674728,0.206094627105,0.587431693989,0.597510373444,5
ATVI,6.2768993242225575,0.656957928802589,0.07573696145124717,0.11737602499023819,-0.139802389028,-0.170987313844,-0.176470588235,5
FBMS,6.275950157671962,0.0,0.007065612156647867,0.058430189344095315,0.0,0.999250975559,0.455357142857,5
NEO,6.27513428006346,0.5450090126010283,0.011283907394722525,0.01577822974805285,0.546662475936,2.03257575758,0.142857142857,4
TRU,6.270202216530459,0.6709084748315199,0.048768486757015124,0.15449363142424513,0.166917687119,0.254157628344,0.233333333333,5
HCKT,6.269155782741119,0.34266405165821745,0.12014865667019382,0.16914703445870333,-0.0282022449348,-0.0264335605839,-0.037037037037,5
HXL,6.2686250907689685,0.27185125440421104,0.09799910503100429,0.21201853260493742,0.10261707989,0.108459869848,0.147909967846,5
FAST,6.2666397169966945,0.47160507715094585,0.20813705623832207,0.2967061824729892,0.0485639251324,0.0518685995478,-0.473282442748,5
LNTH,6.261559866167426,0.5032893126847989,0.07801310113594091,0.2763239413268645,-0.000423135203133,-0.218446122711,-0.235849056604,5
AMWD,6.259713323170663,0.2105810484167508,0.05470050610125555,0.1349038370089288,0.356573728578,0.325414548392,0.273684210526,4
MCO,6.259585208340951,0.7127769724580658,0.13852898197759375,2.323529411764706,0.0,0.0858277336591,0.0979532163743,5
ZNGA,6.25916701251911,0.60346125589127,0.011452996683070107,0.02122322734796981,0.323657787735,1.71236333053,1.0,4
UMPQ,6.25713344813105,0.0,0.012275014543203028,0.08208205307707732,0.0,0.119678605647,0.118055555556,5
LRCX,6.256574313942848,0.45148727013529416,0.18259888297408297,0.4688689125595198,-0.156160310333,-0.0794944807809,-0.0244399185336,5
SHSP,6.25307041425729,0.6891262778780823,-0.394831217002712,-0.7412442157388832,0.52073418775,0.905199711049,0.881355932203,4
DLNG,6.252482691256981,0.7809887127856215,0.0033974776103122334,0.011066358331929491,-0.0832,-0.7904,-1.4074,4
ANIK,6.252086774987912,0.7491754646191432,0.08222611956094464,0.09429637489683679,0.156014809828,0.452462343767,0.484615384615,4
FDS,6.251023682046913,0.5377813510423582,0.22612859184811523,0.5247852008758568,0.117328099194,0.320890353258,0.340579710145,4
OSTK,6.250741659563701,0.2008286865037981,-0.29167614255243257,-1.0587136352577249,-0.171838443889,-0.408739748629,-0.493411420205,4
PAYX,6.250482763626357,0.68779324055666,0.11922544951590595,0.3948845199465547,0.0980068554018,0.107850487309,0.107692307692,5
HMI,6.249589773932908,0.2577129399629938,0.10435721429709119,0.18777579290027416,0.899,1.4608,-0.2059,4
BLD,6.247245063480316,0.25961722039494367,0.07334781638602392,0.1656664258224339,0.182443174718,0.417381560199,0.463730569948,5
HEI,6.245019363174718,0.39590454975975936,0.1104320305966804,0.19675231707331708,0.178257313074,0.26486982753,0.25,4
RTN,6.242837463663298,0.3220858895705521,0.09129425056490083,0.2535739191073919,0.155550865344,0.437252964427,0.459770114943,4
WELL,6.241986486716735,0.0,0.02499005341494147,0.05182016758228728,0.0,0.635587096496,0.611111111111,5
HFC,6.240748553148429,0.09328754888463597,0.06349347270547967,0.12920091405546794,-0.0545035300502,-0.296524463551,-0.2576,5
WBA,6.239963749380829,0.21974778250259377,0.05890706825645729,0.16936032664171488,-0.0232527929332,-0.207404458599,-0.147928994083,5
SBSI,6.2391749838378265,0.0,0.01104681598355172,0.09266200999279127,0.0,0.00561115757102,0.0424528301887,5
CVCO,6.237739045433482,0.21366590980383196,0.09462284340113843,0.12957619885646957,0.138510073057,0.115768592891,0.108504398827,4
CLNC,6.236999311152589,0.2465129238432761,-0.05590705320228218,-0.19561476945496556,-1.0,1.46004106874,1.30496453901,4
CHTR,6.236834683975848,0.6971418582291757,0.0112559721434934,0.053044999204961044,0.0,0.356097560976,0.436672967864,4
ZYME,6.236266298895445,0.0,-0.3949892043834277,-0.5919749593985697,0.0,2.97847138637,2.03968253968,3
NXPI,6.236106798931765,0.5202207953137321,0.012140287769784174,0.025738798856053385,0.0,0.0,0.0,5
TGS,6.232810017835236,0.5247492342791141,0.18429574001928292,0.36890377034698396,0.094,-0.026,-0.0185,5
PPL,6.2323048330737585,0.0,0.04210065443819707,0.15672986188556232,0.0,0.619680851064,0.579268292683,5
FWRD,6.230873662341937,0.5469304698329192,0.08790083138388378,0.15090387434119568,0.0906864616472,-0.0537962651139,-0.0254777070064,5
HSIC,6.230455313856433,0.27231369198367367,0.06304091499268222,0.18095944662739605,0.0,0.0,0.0,5
OMAB,6.230222689378753,0.7005158937829942,0.1837132830514284,0.34313141519218976,0.2268,0.3448,0.3459,4
FSS,6.228936573922559,0.26430852370424956,0.09309309309309309,0.1691084788029925,0.144275079759,0.154255319149,0.146496815287,5
ANGI,6.228431948304744,0.9515730976734366,0.018124896245910332,0.026500279999513043,0.188768808604,-0.549535683799,-0.5625,4
REGI,6.227073959183151,0.20067782416323507,0.2128793866073244,0.3357734652877536,0.262096092535,0.300181994828,0.43215339233,5
SSD,6.226476195848775,0.4330075782705213,0.12231710679352838,0.15021127700102135,0.0241634565959,0.058033845838,0.0948905109489,5
GFN,6.225725583452096,0.753618398438946,-0.015486306785909187,-0.06301228637622708,0.0982571872243,-0.0702106318957,-0.173913043478,4
BDN,6.2254477170865945,0.6108901014270774,0.008407080623037123,0.020422831947753024,0.086567868547,-0.748635603415,-0.75,4
